법정동코드	시도명	시군구명	읍면동명	LTV
2641011000	부산광역시	금정구	서제1동	except-area
2641011000	부산광역시	금정구	서제2동	except-area
2641011000	부산광역시	금정구	서제3동	except-area
2641011100	부산광역시	금정구	금사동	except-area
2641010900	부산광역시	금정구	부곡제1동	except-area
2641010900	부산광역시	금정구	부곡제2동	except-area
2641010600	부산광역시	금정구	부곡제3동	except-area
2641010900	부산광역시	금정구	부곡제4동	except-area
2641010800	부산광역시	금정구	장전제1동	except-area
2641010800	부산광역시	금정구	장전제2동	except-area
2641010800	부산광역시	금정구	장전제3동	except-area
2641010100	부산광역시	금정구	선두구동	except-area
2641010200	부산광역시	금정구	청룡노포동	except-area
2641010400	부산광역시	금정구	남산동	except-area
2641010700	부산광역시	금정구	구서제1동	except-area
2641010700	부산광역시	금정구	구서제2동	except-area
2641011300	부산광역시	금정구	금성동	except-area
2644010100	부산광역시	강서구	대저1동	except-area
2644010200	부산광역시	강서구	대저2동	except-area
2644010300	부산광역시	강서구	강동동	except-area
2644010400	부산광역시	강서구	명지1동	except-area
2644010400	부산광역시	강서구	명지2동	except-area
2644010500	부산광역시	강서구	가락동	except-area
2644010900	부산광역시	강서구	녹산동	except-area
2644011800	부산광역시	강서구	가덕도동	except-area
2647010100	부산광역시	연제구	거제제1동	except-area
2647010100	부산광역시	연제구	거제제2동	except-area
2647010100	부산광역시	연제구	거제제3동	except-area
2647010100	부산광역시	연제구	거제제4동	except-area
2647010200	부산광역시	연제구	연산제1동	except-area
2647010200	부산광역시	연제구	연산제2동	except-area
2647010200	부산광역시	연제구	연산제3동	except-area
2647010200	부산광역시	연제구	연산제4동	except-area
2647010200	부산광역시	연제구	연산제5동	except-area
2647010200	부산광역시	연제구	연산제6동	except-area
2647010200	부산광역시	연제구	연산제8동	except-area
2647010200	부산광역시	연제구	연산제9동	except-area
2650010500	부산광역시	수영구	남천제1동	except-area
2650010500	부산광역시	수영구	남천제2동	except-area
2650010200	부산광역시	수영구	수영동	except-area
2650010100	부산광역시	수영구	망미제1동	except-area
2650010100	부산광역시	수영구	망미제2동	except-area
2650010400	부산광역시	수영구	광안제1동	except-area
2650010400	부산광역시	수영구	광안제2동	except-area
2650010400	부산광역시	수영구	광안제3동	except-area
2650010400	부산광역시	수영구	광안제4동	except-area
2650010300	부산광역시	수영구	민락동	except-area
2653010100	부산광역시	사상구	삼락동	except-area
2653010200	부산광역시	사상구	모라제1동	except-area
2653010200	부산광역시	사상구	모라제3동	except-area
2653010300	부산광역시	사상구	덕포제1동	except-area
2653010300	부산광역시	사상구	덕포제2동	except-area
2653010400	부산광역시	사상구	괘법동	except-area
2653010500	부산광역시	사상구	감전동	except-area
2653010600	부산광역시	사상구	주례제1동	except-area
2653010600	부산광역시	사상구	주례제2동	except-area
2653010600	부산광역시	사상구	주례제3동	except-area
2653010700	부산광역시	사상구	학장동	except-area
2653010800	부산광역시	사상구	엄궁동	except-area
2671025000	부산광역시	기장군	기장읍	except-area
2671025300	부산광역시	기장군	장안읍	except-area
2671025600	부산광역시	기장군	정관읍	except-area
2671031000	부산광역시	기장군	일광면	except-area
2671033000	부산광역시	기장군	철마면	except-area
2711010400	대구광역시	중구	동인동	except-area
2711010500	대구광역시	중구	삼덕동	except-area
2711010800	대구광역시	중구	성내1동	except-area
2711010900	대구광역시	중구	성내2동	except-area
2711012900	대구광역시	중구	성내3동	except-area
2711013500	대구광역시	중구	대신동	except-area
2711015600	대구광역시	중구	남산1동	except-area
2711015600	대구광역시	중구	남산2동	except-area
2711015600	대구광역시	중구	남산3동	except-area
2711015600	대구광역시	중구	남산4동	except-area
2711015700	대구광역시	중구	대봉1동	except-area
2711015700	대구광역시	중구	대봉2동	except-area
2714010100	대구광역시	동구	신암1동	except-area
2714010100	대구광역시	동구	신암2동	except-area
2714010100	대구광역시	동구	신암3동	except-area
2714010100	대구광역시	동구	신암4동	except-area
2714010100	대구광역시	동구	신암5동	except-area
2714010200	대구광역시	동구	신천1.2동	except-area
2714010200	대구광역시	동구	신천3동	except-area
2714010200	대구광역시	동구	신천4동	except-area
2714010300	대구광역시	동구	효목1동	except-area
2714010300	대구광역시	동구	효목2동	except-area
2714010400	대구광역시	동구	도평동	except-area
2714010500	대구광역시	동구	불로.봉무동	except-area
2714010800	대구광역시	동구	지저동	except-area
2714010900	대구광역시	동구	동촌동	except-area
2714011100	대구광역시	동구	방촌동	except-area
2714011100	대구광역시	동구	해안동	except-area
2714011700	대구광역시	동구	안심1동	except-area
2714011900	대구광역시	동구	안심2동	except-area
2714011500	대구광역시	동구	안심3.4동	except-area
2714013200	대구광역시	동구	공산동	except-area
2717010100	대구광역시	서구	내당1동	except-area
2717010100	대구광역시	서구	내당2.3동	except-area
2717010100	대구광역시	서구	내당4동	except-area
2717010200	대구광역시	서구	비산1동	except-area
2717010200	대구광역시	서구	비산2.3동	except-area
2717010200	대구광역시	서구	비산4동	except-area
2717010200	대구광역시	서구	비산5동	except-area
2717010200	대구광역시	서구	비산6동	except-area
2717010200	대구광역시	서구	비산7동	except-area
2717010300	대구광역시	서구	평리1동	except-area
2717010300	대구광역시	서구	평리2동	except-area
2717010300	대구광역시	서구	평리3동	except-area
2717010300	대구광역시	서구	평리4동	except-area
2717010300	대구광역시	서구	평리5동	except-area
2717010300	대구광역시	서구	평리6동	except-area
2717010400	대구광역시	서구	상중이동	except-area
2717010700	대구광역시	서구	원대동	except-area
2720010100	대구광역시	남구	이천동	except-area
2720010200	대구광역시	남구	봉덕1동	except-area
2720010200	대구광역시	남구	봉덕2동	except-area
2720010200	대구광역시	남구	봉덕3동	except-area
2720010300	대구광역시	남구	대명1동	except-area
2720010300	대구광역시	남구	대명2동	except-area
2720010300	대구광역시	남구	대명3동	except-area
2720010300	대구광역시	남구	대명4동	except-area
2720010300	대구광역시	남구	대명5동	except-area
2720010300	대구광역시	남구	대명6동	except-area
2720010300	대구광역시	남구	대명9동	except-area
2720010300	대구광역시	남구	대명10동	except-area
2720010300	대구광역시	남구	대명11동	except-area
2723010500	대구광역시	북구	고성동	except-area
2723010100	대구광역시	북구	칠성동	except-area
2723010600	대구광역시	북구	침산1동	except-area
2723010600	대구광역시	북구	침산2동	except-area
2723010600	대구광역시	북구	침산3동	except-area
2723011100	대구광역시	북구	산격1동	except-area
2723011100	대구광역시	북구	산격2동	except-area
2723011100	대구광역시	북구	산격3동	except-area
2723011100	대구광역시	북구	산격4동	except-area
2723011000	대구광역시	북구	대현동	except-area
2723011200	대구광역시	북구	복현1동	except-area
2723011200	대구광역시	북구	복현2동	except-area
2723011300	대구광역시	북구	검단동	except-area
2723011400	대구광역시	북구	무태조야동	except-area
2723011700	대구광역시	북구	관문동	except-area
2723012600	대구광역시	북구	태전1동	except-area
2723012600	대구광역시	북구	태전2동	except-area
2723012300	대구광역시	북구	구암동	except-area
2723012500	대구광역시	북구	관음동	except-area
2723011800	대구광역시	북구	읍내동	except-area
2723012400	대구광역시	북구	동천동	except-area
2723010700	대구광역시	북구	노원동	except-area
2723011900	대구광역시	북구	국우동	except-area
2726010100	대구광역시	수성구	범어1동	specu-area
2726010100	대구광역시	수성구	범어2동	specu-area
2726010100	대구광역시	수성구	범어3동	specu-area
2726010100	대구광역시	수성구	범어4동	specu-area
2726010200	대구광역시	수성구	만촌1동	specu-area
2726010200	대구광역시	수성구	만촌2동	specu-area
2726010200	대구광역시	수성구	만촌3동	specu-area
2726010300	대구광역시	수성구	수성1가동	specu-area
2726010400	대구광역시	수성구	수성2.3가동	specu-area
2726010600	대구광역시	수성구	수성4가동	specu-area
2726010700	대구광역시	수성구	황금1동	specu-area
2726010700	대구광역시	수성구	황금2동	specu-area
2726010800	대구광역시	수성구	중동	specu-area
2726010900	대구광역시	수성구	상동	specu-area
2726011000	대구광역시	수성구	파동	specu-area
2726011100	대구광역시	수성구	두산동	specu-area
2726011200	대구광역시	수성구	지산1동	specu-area
2726011200	대구광역시	수성구	지산2동	specu-area
2726011300	대구광역시	수성구	범물1동	specu-area
2726011300	대구광역시	수성구	범물2동	specu-area
2726011800	대구광역시	수성구	고산1동	specu-area
2726011400	대구광역시	수성구	고산2동	specu-area
2726011500	대구광역시	수성구	고산3동	specu-area
2729010100	대구광역시	달서구	성당동	except-area
2729010200	대구광역시	달서구	두류1.2동	except-area
2729010200	대구광역시	달서구	두류3동	except-area
2729011300	대구광역시	달서구	감삼동	except-area
2729011200	대구광역시	달서구	죽전동	except-area
2729010900	대구광역시	달서구	장기동	except-area
2729011000	대구광역시	달서구	용산1동	except-area
2729011000	대구광역시	달서구	용산2동	except-area
2729010600	대구광역시	달서구	이곡1동	except-area
2729010600	대구광역시	달서구	이곡2동	except-area
2729010400	대구광역시	달서구	신당동	except-area
2729011400	대구광역시	달서구	본리동	except-area
2729011900	대구광역시	달서구	월성1동	except-area
2729011900	대구광역시	달서구	월성2동	except-area
2729011700	대구광역시	달서구	진천동	except-area
2729012300	대구광역시	달서구	진천동	except-area
2729011500	대구광역시	달서구	상인1동	except-area
2729011500	대구광역시	달서구	상인2동	except-area
2729011500	대구광역시	달서구	상인3동	except-area
2729011600	대구광역시	달서구	도원동	except-area
2729012200	대구광역시	달서구	송현1동	except-area
2729012200	대구광역시	달서구	송현2동	except-area
2729012400	대구광역시	달서구	본동	except-area
2771025026	대구광역시	달성군	화원읍	except-area
2771025300	대구광역시	달성군	논공읍	except-area
2771025327	대구광역시	달성군	논공읍공단출장소	except-area
2771025600	대구광역시	달성군	다사읍	except-area
2771000000	대구광역시	달성군	다사읍서재출장소	except-area
2771031000	대구광역시	달성군	가창면	except-area
2771033000	대구광역시	달성군	하빈면	except-area
2771034000	대구광역시	달성군	옥포면	except-area
2771036000	대구광역시	달성군	현풍면	except-area
2771037000	대구광역시	달성군	유가면	except-area
2771038000	대구광역시	달성군	구지면	except-area
2811011800	인천광역시	중구	연안동	revision-area
2811010100	인천광역시	중구	신포동	revision-area
2811012600	인천광역시	중구	신흥동	revision-area
2811013200	인천광역시	중구	도원동	revision-area
2811013000	인천광역시	중구	율목동	revision-area
2811013300	인천광역시	중구	동인천동	revision-area
2811013800	인천광역시	중구	북성동	revision-area
2811014200	인천광역시	중구	송월동	revision-area
2811014500	인천광역시	중구	영종동	revision-area
2811014500	인천광역시	중구	영종1동	revision-area
2811014700	인천광역시	중구	운서동	revision-area
2811014700	인천광역시	중구	용유동	revision-area
2814010100	인천광역시	동구	만석동	revision-area
2814010200	인천광역시	동구	화수1.화평동	revision-area
2814010200	인천광역시	동구	화수2동	revision-area
2814010300	인천광역시	동구	송현1.2동	revision-area
2814010300	인천광역시	동구	송현3동	revision-area
2814010700	인천광역시	동구	송림1동	revision-area
2814010700	인천광역시	동구	송림2동	revision-area
2814010700	인천광역시	동구	송림3.5동	revision-area
2814010700	인천광역시	동구	송림4동	revision-area
2814010700	인천광역시	동구	송림6동	revision-area
2814010500	인천광역시	동구	금창동	revision-area
2817010100	인천광역시	남구	숭의2동	revision-area
2817010100	인천광역시	남구	"숭의1,3동"	revision-area
2817010100	인천광역시	남구	숭의4동	revision-area
2817010200	인천광역시	남구	"용현1,4동"	revision-area
2817010200	인천광역시	남구	용현2동	revision-area
2817010200	인천광역시	남구	용현3동	revision-area
2817010200	인천광역시	남구	용현5동	revision-area
2817010300	인천광역시	남구	학익1동	revision-area
2817010300	인천광역시	남구	학익2동	revision-area
2817010500	인천광역시	남구	도화1동	revision-area
2817010500	인천광역시	남구	"도화2,3동"	revision-area
2817010600	인천광역시	남구	주안1동	revision-area
2817010600	인천광역시	남구	주안2동	revision-area
2817010600	인천광역시	남구	주안3동	revision-area
2817010600	인천광역시	남구	주안4동	revision-area
2817010600	인천광역시	남구	주안5동	revision-area
2817010600	인천광역시	남구	주안6동	revision-area
2817010600	인천광역시	남구	주안7동	revision-area
2817010600	인천광역시	남구	주안8동	revision-area
2817010800	인천광역시	남구	관교동	revision-area
2817010900	인천광역시	남구	문학동	revision-area
2818510100	인천광역시	연수구	옥련1동	specu-area
2818510100	인천광역시	연수구	옥련2동	specu-area
2818510200	인천광역시	연수구	선학동	specu-area
2818510300	인천광역시	연수구	연수1동	specu-area
2818510300	인천광역시	연수구	연수2동	specu-area
2818510300	인천광역시	연수구	연수3동	specu-area
2818510400	인천광역시	연수구	청학동	specu-area
2818510500	인천광역시	연수구	동춘1동	specu-area
2818510500	인천광역시	연수구	동춘2동	specu-area
2818510500	인천광역시	연수구	동춘3동	specu-area
2818510600	인천광역시	연수구	송도1동	specu-area
2818510600	인천광역시	연수구	송도2동	specu-area
2818510600	인천광역시	연수구	송도3동	specu-area
2820010100	인천광역시	남동구	구월1동	revision-area
2820010100	인천광역시	남동구	구월2동	revision-area
2820010100	인천광역시	남동구	구월3동	revision-area
2820010100	인천광역시	남동구	구월4동	revision-area
2820010200	인천광역시	남동구	간석1동	revision-area
2820010100	인천광역시	남동구	간석2동	revision-area
2820010200	인천광역시	남동구	간석3동	revision-area
2820010200	인천광역시	남동구	간석4동	revision-area
2820010300	인천광역시	남동구	만수1동	revision-area
2820010300	인천광역시	남동구	만수2동	revision-area
2820010300	인천광역시	남동구	만수3동	revision-area
2820010300	인천광역시	남동구	만수4동	revision-area
2820010300	인천광역시	남동구	만수5동	revision-area
2820010300	인천광역시	남동구	만수6동	revision-area
2820010400	인천광역시	남동구	장수서창동	revision-area
2820010700	인천광역시	남동구	남촌도림동	revision-area
2820011000	인천광역시	남동구	논현1동	revision-area
2820011000	인천광역시	남동구	논현2동	revision-area
2820011000	인천광역시	남동구	논현고잔동	revision-area
2823710100	인천광역시	부평구	부평1동	revision-area
2823710100	인천광역시	부평구	부평2동	revision-area
2823710100	인천광역시	부평구	부평3동	revision-area
2823710100	인천광역시	부평구	부평4동	revision-area
2823710100	인천광역시	부평구	부평5동	revision-area
2823710100	인천광역시	부평구	부평6동	revision-area
2823710300	인천광역시	부평구	산곡1동	revision-area
2823710300	인천광역시	부평구	산곡2동	revision-area
2823710100	인천광역시	부평구	산곡3동	revision-area
2823710300	인천광역시	부평구	산곡4동	revision-area
2823710300	인천광역시	부평구	청천1동	revision-area
2823710400	인천광역시	부평구	청천2동	revision-area
2823710500	인천광역시	부평구	갈산1동	revision-area
2823710600	인천광역시	부평구	갈산2동	revision-area
2823710500	인천광역시	부평구	삼산1동	revision-area
2823710500	인천광역시	부평구	삼산2동	revision-area
2823710100	인천광역시	부평구	부개1동	revision-area
2823710700	인천광역시	부평구	부개2동	revision-area
2823710700	인천광역시	부평구	부개3동	revision-area
2823710800	인천광역시	부평구	일신동	revision-area
2823710200	인천광역시	부평구	십정1동	revision-area
2823710200	인천광역시	부평구	십정2동	revision-area
2824510100	인천광역시	계양구	효성1동	revision-area
2824510100	인천광역시	계양구	효성2동	revision-area
2824510200	인천광역시	계양구	계산1동	revision-area
2824510200	인천광역시	계양구	계산2동	revision-area
2824510200	인천광역시	계양구	계산3동	revision-area
2824510200	인천광역시	계양구	계산4동	revision-area
2824510300	인천광역시	계양구	작전1동	revision-area
2824510300	인천광역시	계양구	작전2동	revision-area
2824510300	인천광역시	계양구	작전서운동	revision-area
2824510900	인천광역시	계양구	계양1동	revision-area
2824510500	인천광역시	계양구	계양2동	revision-area
2824511000	인천광역시	계양구	계양3동	revision-area
2826010400	인천광역시	서구	검암경서동	specu-area
2826010500	인천광역시	서구	연희동	specu-area
2826010600	인천광역시	서구	청라1동	specu-area
2826010400	인천광역시	서구	청라2동	specu-area
2826010400	인천광역시	서구	청라3동	specu-area
2826010800	인천광역시	서구	가정1동	specu-area
2826010800	인천광역시	서구	가정2동	specu-area
2826010800	인천광역시	서구	가정3동	specu-area
2826011000	인천광역시	서구	석남1동	specu-area
2826011000	인천광역시	서구	석남2동	specu-area
2826011000	인천광역시	서구	석남3동	specu-area
2826010900	인천광역시	서구	신현원창동	specu-area
2826011200	인천광역시	서구	가좌1동	specu-area
2826011200	인천광역시	서구	가좌2동	specu-area
2826011200	인천광역시	서구	가좌3동	specu-area
2826011200	인천광역시	서구	가좌4동	specu-area
2826011300	인천광역시	서구	검단1동	specu-area
2826011700	인천광역시	서구	검단2동	specu-area
2826011400	인천광역시	서구	검단3동	specu-area
2826011300	인천광역시	서구	검단4동	specu-area
2826011900	인천광역시	서구	검단5동	specu-area
2871025000	인천광역시	강화군	강화읍	except-area
2871031000	인천광역시	강화군	선원면	except-area
2871032000	인천광역시	강화군	불은면	except-area
2871033000	인천광역시	강화군	길상면	except-area
2871034000	인천광역시	강화군	화도면	except-area
2871035000	인천광역시	강화군	양도면	except-area
2871036000	인천광역시	강화군	내가면	except-area
2871037000	인천광역시	강화군	하점면	except-area
2871038000	인천광역시	강화군	양사면	except-area
2871039000	인천광역시	강화군	송해면	except-area
2871040000	인천광역시	강화군	교동면	except-area
2871041000	인천광역시	강화군	삼산면	except-area
2871042000	인천광역시	강화군	서도면	except-area
2871000000	인천광역시	강화군	서도면볼음출장소	except-area
